instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_c,atemp_c,hum_pct,wind_kmh,season_lbl,weathersit_lbl,dow,month,mon_sin,mon_cos
519,2012-06-02,2,1,6,0,6,0,1,0.583333,0.566288,0.549167,0.186562,2795,5325,8120,19.416650999999998,21.375008,54.9167,44.9987544,spring,clear,6,6,1.2246467991473532e-16,-1.0
520,2012-06-03,2,1,6,0,0,0,1,0.6025,0.575133,0.493333,0.184087,2494,5147,7641,20.317500000000003,21.958778000000002,49.3333,44.4017844,spring,clear,0,6,1.2246467991473532e-16,-1.0
521,2012-06-04,2,1,6,0,1,1,1,0.5975,0.578283,0.487083,0.284833,1071,5927,6998,20.082500000000003,22.166677999999997,48.7083,68.7017196,spring,clear,1,6,1.2246467991473532e-16,-1.0
522,2012-06-05,2,1,6,0,2,1,2,0.540833,0.525892,0.613333,0.209575,968,6033,7001,17.419151,18.708872,61.3333,50.54949,spring,mist_cloudy,2,6,1.2246467991473532e-16,-1.0
523,2012-06-06,2,1,6,0,3,1,1,0.554167,0.542292,0.61125,0.077125,1027,6028,7055,18.045848999999997,19.791272,61.12499999999999,18.60255,spring,clear,3,6,1.2246467991473532e-16,-1.0
524,2012-06-07,2,1,6,0,4,1,1,0.6025,0.569442,0.567083,0.15735,1038,6456,7494,20.317500000000003,21.583171999999998,56.7083,37.952819999999996,spring,clear,4,6,1.2246467991473532e-16,-1.0
525,2012-06-08,2,1,6,0,5,1,1,0.649167,0.597862,0.467917,0.175383,1488,6248,7736,22.510849000000004,23.458892,46.791700000000006,42.3023796,spring,clear,5,6,1.2246467991473532e-16,-1.0
526,2012-06-09,2,1,6,0,6,0,1,0.710833,0.648367,0.437083,0.144287,2708,4790,7498,25.409151,26.792222000000002,43.7083,34.8020244,spring,clear,6,6,1.2246467991473532e-16,-1.0
527,2012-06-10,2,1,6,0,0,0,1,0.726667,0.663517,0.538333,0.133721,2224,4374,6598,26.153349,27.792122,53.833299999999994,32.253505200000006,spring,clear,0,6,1.2246467991473532e-16,-1.0
528,2012-06-11,2,1,6,0,1,1,2,0.720833,0.659721,0.587917,0.207713,1017,5647,6664,25.879151,27.541586000000002,58.791700000000006,50.10037560000001,spring,mist_cloudy,1,6,1.2246467991473532e-16,-1.0
529,2012-06-12,2,1,6,0,2,1,2,0.653333,0.597875,0.833333,0.214546,477,4495,4972,22.706651,23.45975,83.3333,51.748495199999994,spring,mist_cloudy,2,6,1.2246467991473532e-16,-1.0
530,2012-06-13,2,1,6,0,3,1,1,0.655833,0.611117,0.582083,0.343279,1173,6248,7421,22.824151,24.333722,58.2083,82.7988948,spring,clear,3,6,1.2246467991473532e-16,-1.0
531,2012-06-14,2,1,6,0,4,1,1,0.648333,0.624383,0.569583,0.253733,1180,6183,7363,22.471651,25.209278000000005,56.958299999999994,61.200399600000004,spring,clear,4,6,1.2246467991473532e-16,-1.0
532,2012-06-15,2,1,6,0,5,1,1,0.639167,0.599754,0.589583,0.176617,1563,6102,7665,22.040849,23.583764000000002,58.958299999999994,42.600020400000005,spring,clear,5,6,1.2246467991473532e-16,-1.0
533,2012-06-16,2,1,6,0,6,0,1,0.631667,0.594708,0.504167,0.166667,2963,4739,7702,21.688349,23.250728000000002,50.416700000000006,40.2000804,spring,clear,6,6,1.2246467991473532e-16,-1.0
534,2012-06-17,2,1,6,0,0,0,1,0.5925,0.571975,0.59875,0.144904,2634,4344,6978,19.8475,21.750349999999997,59.875,34.9508448,spring,clear,0,6,1.2246467991473532e-16,-1.0
535,2012-06-18,2,1,6,0,1,1,2,0.568333,0.544842,0.777917,0.174746,653,4446,5099,18.711651,19.959572,77.79169999999999,42.148735200000004,spring,mist_cloudy,1,6,1.2246467991473532e-16,-1.0
536,2012-06-19,2,1,6,0,2,1,1,0.688333,0.654692,0.69,0.148017,968,5857,6825,24.351650999999997,27.209672000000005,69.0,35.7017004,spring,clear,2,6,1.2246467991473532e-16,-1.0
537,2012-06-20,2,1,6,0,3,1,1,0.7825,0.720975,0.592083,0.113812,872,5339,6211,28.777499999999996,31.58435,59.2083,27.4514544,spring,clear,3,6,1.2246467991473532e-16,-1.0
538,2012-06-21,3,1,6,0,4,1,1,0.805833,0.752542,0.567917,0.118787,778,5127,5905,29.874150999999998,33.667772,56.7917,28.6514244,summer,clear,4,6,1.2246467991473532e-16,-1.0
539,2012-06-22,3,1,6,0,5,1,1,0.7775,0.724121,0.57375,0.182842,964,4859,5823,28.542499999999997,31.791986,57.375,44.1014904,summer,clear,5,6,1.2246467991473532e-16,-1.0
540,2012-06-23,3,1,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,26.388348999999998,27.084272000000006,53.4583,43.3487052,summer,clear,6,6,1.2246467991473532e-16,-1.0
541,2012-06-24,3,1,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,26.936650999999998,28.500764000000004,47.9167,35.100629999999995,summer,clear,0,6,1.2246467991473532e-16,-1.0
542,2012-06-25,3,1,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,25.644151,27.166772,50.416700000000006,72.4523796,summer,clear,1,6,1.2246467991473532e-16,-1.0
543,2012-06-26,3,1,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,21.649151,23.250464,37.3333,83.85125040000001,summer,clear,2,6,1.2246467991473532e-16,-1.0
544,2012-06-27,3,1,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,24.7825,26.292272000000004,36.0,65.55213,summer,clear,3,6,1.2246467991473532e-16,-1.0
545,2012-06-28,3,1,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,27.210849000000003,28.583792000000003,42.25,41.40198,summer,clear,4,6,1.2246467991473532e-16,-1.0
546,2012-06-29,3,1,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,31.205849,35.916458,48.875,39.89858040000001,summer,clear,5,6,1.2246467991473532e-16,-1.0
547,2012-06-30,3,1,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,27.955,29.375528000000003,60.12499999999999,38.85032519999999,summer,clear,6,6,1.2246467991473532e-16,-1.0
548,2012-07-01,3,1,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,30.344151000000004,33.541514,51.87500000000001,40.649194800000004,summer,clear,0,7,-0.5000000000000001,-0.8660254037844386
549,2012-07-02,3,1,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,28.738349,30.334508000000007,44.7083,47.0984004,summer,clear,1,7,-0.5000000000000001,-0.8660254037844386
550,2012-07-03,3,1,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,28.699151,30.374899999999997,49.2083,30.448364399999996,summer,clear,2,7,-0.5000000000000001,-0.8660254037844386
551,2012-07-04,3,1,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,29.090849,32.334242,53.87499999999999,32.54994,summer,clear,3,7,-0.5000000000000001,-0.8660254037844386
552,2012-07-05,3,1,7,0,4,1,1,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,30.8925,34.250222,45.7917,46.7997948,summer,clear,4,7,-0.5000000000000001,-0.8660254037844386
553,2012-07-06,3,1,7,0,5,1,1,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,30.931651000000002,33.667178,45.0833,35.2494504,summer,clear,5,7,-0.5000000000000001,-0.8660254037844386
554,2012-07-07,3,1,7,0,6,0,1,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,32.498349,37.124258,49.2083,39.4492248,summer,clear,6,7,-0.5000000000000001,-0.8660254037844386
555,2012-07-08,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,30.6575,36.166136,57.375,30.3017148,summer,clear,0,7,-0.5000000000000001,-0.8660254037844386
556,2012-07-09,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,25.409151,27.167564,68.3333,43.65117,summer,mist_cloudy,1,7,-0.5000000000000001,-0.8660254037844386
557,2012-07-10,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,25.879151,27.876536,66.75,36.59896440000001,summer,mist_cloudy,2,7,-0.5000000000000001,-0.8660254037844386
558,2012-07-11,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,25.683349,26.917886000000003,63.3333,36.5979996,summer,clear,3,7,-0.5000000000000001,-0.8660254037844386
559,2012-07-12,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,25.644151,27.209077999999998,52.9583,35.40213,summer,clear,4,7,-0.5000000000000001,-0.8660254037844386
560,2012-07-13,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,26.388348999999998,28.083578000000003,48.5833,19.50102,summer,mist_cloudy,5,7,-0.5000000000000001,-0.8660254037844386
561,2012-07-14,3,1,7,0,6,0,2,0.703333,0.666042,0.699167,0.143679,2355,4614,6969,25.056651000000002,27.958772000000003,69.91669999999999,34.655374800000004,summer,mist_cloudy,6,7,-0.5000000000000001,-0.8660254037844386
562,2012-07-15,3,1,7,0,0,0,1,0.745833,0.705196,0.717917,0.166667,1920,4111,6031,27.054150999999997,30.542936000000005,71.7917,40.2000804,summer,clear,0,7,-0.5000000000000001,-0.8660254037844386
563,2012-07-16,3,1,7,0,1,1,1,0.763333,0.724125,0.645,0.164187,1088,5742,6830,27.876651000000003,31.792250000000003,64.5,39.6019044,summer,clear,1,7,-0.5000000000000001,-0.8660254037844386
564,2012-07-17,3,1,7,0,2,1,1,0.818333,0.755683,0.505833,0.114429,921,5865,6786,30.461650999999996,33.875078,50.583299999999994,27.6002748,summer,clear,2,7,-0.5000000000000001,-0.8660254037844386
565,2012-07-18,3,1,7,0,3,1,1,0.793333,0.745583,0.577083,0.137442,799,4914,5713,29.286651,33.208478,57.7083,33.151010400000004,summer,clear,3,7,-0.5000000000000001,-0.8660254037844386
566,2012-07-19,3,1,7,0,4,1,1,0.77,0.714642,0.600417,0.165429,888,5703,6591,28.189999999999998,31.166372000000003,60.0417,39.9014748,summer,clear,4,7,-0.5000000000000001,-0.8660254037844386
567,2012-07-20,3,1,7,0,5,1,2,0.665833,0.613025,0.844167,0.208967,747,5123,5870,23.294151,24.459650000000003,84.4167,50.4028404,summer,mist_cloudy,5,7,-0.5000000000000001,-0.8660254037844386
568,2012-07-21,3,1,7,0,6,0,3,0.595833,0.549912,0.865417,0.2133,1264,3195,4459,20.004150999999997,20.294191999999995,86.5417,51.44796,summer,light_snow_rain,6,7,-0.5000000000000001,-0.8660254037844386
569,2012-07-22,3,1,7,0,0,0,2,0.6675,0.623125,0.7625,0.0939208,2544,4866,7410,23.3725,25.126250000000006,76.25,22.65369696,summer,mist_cloudy,0,7,-0.5000000000000001,-0.8660254037844386
570,2012-07-23,3,1,7,0,1,1,1,0.741667,0.690017,0.694167,0.138683,1135,5831,6966,26.858348999999997,29.541122,69.41669999999999,33.4503396,summer,clear,1,7,-0.5000000000000001,-0.8660254037844386
571,2012-07-24,3,1,7,0,2,1,1,0.750833,0.70645,0.655,0.211454,1140,6452,7592,27.289150999999997,30.625700000000002,65.5,51.0027048,summer,clear,2,7,-0.5000000000000001,-0.8660254037844386
572,2012-07-25,3,1,7,0,3,1,1,0.724167,0.654054,0.45,0.1648,1383,6790,8173,26.035849,27.167564,45.0,39.74976,summer,clear,3,7,-0.5000000000000001,-0.8660254037844386
573,2012-07-26,3,1,7,0,4,1,1,0.776667,0.739263,0.596667,0.284813,1036,5825,6861,28.503349,32.791358,59.66669999999999,68.69689559999999,summer,clear,4,7,-0.5000000000000001,-0.8660254037844386
574,2012-07-27,3,1,7,0,5,1,1,0.781667,0.734217,0.594583,0.152992,1259,5645,6904,28.738349,32.458322,59.458299999999994,36.9016704,summer,clear,5,7,-0.5000000000000001,-0.8660254037844386
575,2012-07-28,3,1,7,0,6,0,1,0.755833,0.697604,0.613333,0.15735,2234,4451,6685,27.524150999999996,30.041863999999997,61.3333,37.952819999999996,summer,clear,6,7,-0.5000000000000001,-0.8660254037844386
576,2012-07-29,3,1,7,0,0,0,1,0.721667,0.667933,0.62375,0.170396,2153,4444,6597,25.918349,28.083578000000003,62.375,41.0995152,summer,clear,0,7,-0.5000000000000001,-0.8660254037844386
577,2012-07-30,3,1,7,0,1,1,1,0.730833,0.684987,0.66875,0.153617,1040,6065,7105,26.349151,29.209142,66.875,37.0524204,summer,clear,1,7,-0.5000000000000001,-0.8660254037844386
578,2012-07-31,3,1,7,0,2,1,1,0.713333,0.662896,0.704167,0.165425,968,6248,7216,25.526651,27.751136000000002,70.41669999999999,39.900510000000004,summer,clear,2,7,-0.5000000000000001,-0.8660254037844386
579,2012-08-01,3,1,8,0,3,1,1,0.7175,0.667308,0.6775,0.141179,1074,6506,7580,25.722500000000004,28.042327999999998,67.75,34.0523748,summer,clear,3,8,-0.8660254037844384,-0.5000000000000004
580,2012-08-02,3,1,8,0,4,1,1,0.7525,0.707088,0.659583,0.129354,983,6278,7261,27.3675,30.667808,65.95830000000001,31.2001848,summer,clear,4,8,-0.8660254037844384,-0.5000000000000004
581,2012-08-03,3,1,8,0,5,1,2,0.765833,0.722867,0.6425,0.215792,1328,5847,7175,27.994151000000002,31.709222000000004,64.25,52.0490304,summer,mist_cloudy,5,8,-0.8660254037844384,-0.5000000000000004
582,2012-08-04,3,1,8,0,6,0,1,0.793333,0.751267,0.613333,0.257458,2345,4479,6824,29.286651,33.583622,61.3333,62.0988696,summer,clear,6,8,-0.8660254037844384,-0.5000000000000004
583,2012-08-05,3,1,8,0,0,0,1,0.769167,0.731079,0.6525,0.290421,1707,3757,5464,28.150849,32.251214000000004,65.25,70.0495452,summer,clear,0,8,-0.8660254037844384,-0.5000000000000004
584,2012-08-06,3,1,8,0,1,1,2,0.7525,0.710246,0.654167,0.129354,1233,5780,7013,27.3675,30.876236000000006,65.4167,31.2001848,summer,mist_cloudy,1,8,-0.8660254037844384,-0.5000000000000004
585,2012-08-07,3,1,8,0,2,1,2,0.735833,0.697621,0.70375,0.116908,1278,5995,7273,26.584151,30.042986000000006,70.375,28.1982096,summer,mist_cloudy,2,8,-0.8660254037844384,-0.5000000000000004
586,2012-08-08,3,1,8,0,3,1,2,0.75,0.707717,0.672917,0.1107,1263,6271,7534,27.25,30.709322,67.29169999999999,26.70084,summer,mist_cloudy,3,8,-0.8660254037844384,-0.5000000000000004
587,2012-08-09,3,1,8,0,4,1,1,0.755833,0.699508,0.620417,0.1561,1196,6090,7286,27.524150999999996,30.167528000000004,62.0417,37.65132,summer,clear,4,8,-0.8660254037844384,-0.5000000000000004
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,1065,4721,5786,25.644151,28.084172000000002,71.58330000000001,57.601695600000006,summer,mist_cloudy,5,8,-0.8660254037844384,-0.5000000000000004
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,2247,4052,6299,24.5475,26.125622,73.2917,49.802734799999996,summer,mist_cloudy,6,8,-0.8660254037844384,-0.5000000000000004
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,2182,4362,6544,24.939151000000003,26.542214,53.041700000000006,29.5498944,summer,clear,0,8,-0.8660254037844384,-0.5000000000000004
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,1207,5676,6883,25.879151,27.708764000000002,54.541700000000006,32.8543344,summer,clear,1,8,-0.8660254037844384,-0.5000000000000004
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,1128,5656,6784,26.153349,28.667414,68.6667,40.800909600000004,summer,clear,2,8,-0.8660254037844384,-0.5000000000000004
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,25.213349,27.166441999999996,61.9583,40.948765200000004,summer,clear,3,8,-0.8660254037844384,-0.5000000000000004
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,25.800849,27.209408000000003,51.916700000000006,34.2011952,summer,clear,4,8,-0.8660254037844384,-0.5000000000000004
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,25.996651,-0.0015999999999998238,57.0833,55.802584800000005,summer,clear,5,8,-0.8660254037844384,-0.5000000000000004
596,2012-08-18,3,1,8,0,6,0,1,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,23.881650999999998,24.792686000000003,60.3333,42.9015204,summer,clear,6,8,-0.8660254037844384,-0.5000000000000004
597,2012-08-19,3,1,8,0,0,0,2,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,21.884151,23.834564,71.1667,20.851740000000003,summer,mist_cloudy,0,8,-0.8660254037844384,-0.5000000000000004
598,2012-08-20,3,1,8,0,1,1,2,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,21.884151,23.333822000000005,73.4167,31.3509348,summer,mist_cloudy,1,8,-0.8660254037844384,-0.5000000000000004
599,2012-08-21,3,1,8,0,2,1,1,0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,22.510849000000004,23.667650000000002,67.375,17.552316960000002,summer,clear,2,8,-0.8660254037844384,-0.5000000000000004
600,2012-08-22,3,1,8,0,3,1,1,0.6675,0.621854,0.677083,0.0702833,1094,6281,7375,23.3725,25.042364,67.7083,16.952331960000002,summer,clear,3,8,-0.8660254037844384,-0.5000000000000004
601,2012-08-23,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,24.704151000000003,26.042528000000004,63.5833,20.404506960000003,summer,clear,4,8,-0.8660254037844384,-0.5000000000000004
602,2012-08-24,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,25.0175,26.708600000000004,61.5,17.40156696,summer,mist_cloudy,5,8,-0.8660254037844384,-0.5000000000000004
603,2012-08-25,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,23.098349,24.833936,71.2917,58.951209600000006,summer,mist_cloudy,6,8,-0.8660254037844384,-0.5000000000000004
604,2012-08-26,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,22.706651,23.335735999999997,84.5833,55.2005496,summer,mist_cloudy,0,8,-0.8660254037844384,-0.5000000000000004
605,2012-08-27,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,25.056651000000002,27.209408000000003,73.04169999999999,31.050399599999995,summer,clear,1,8,-0.8660254037844384,-0.5000000000000004
606,2012-08-28,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,26.231651,27.9593,62.0,46.05111,summer,clear,2,8,-0.8660254037844384,-0.5000000000000004
607,2012-08-29,3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,24.195,25.958377999999996,55.2083,27.1499544,summer,clear,3,8,-0.8660254037844384,-0.5000000000000004
608,2012-08-30,3,1,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,1172,6541,7713,25.213349,27.083413999999998,59.0417,18.60054804,summer,clear,4,8,-0.8660254037844384,-0.5000000000000004
609,2012-08-31,3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168533,1433,5917,7350,27.915849,29.5004,58.75,40.6501596,summer,clear,5,8,-0.8660254037844384,-0.5000000000000004
610,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,2352,3788,6140,27.406651000000004,30.375163999999998,63.8333,27.300704399999997,summer,mist_cloudy,6,9,-1.0,-1.8369701987210297e-16
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,24.743349000000002,26.834000000000003,81.5,15.453876959999999,summer,mist_cloudy,0,9,-1.0,-1.8369701987210297e-16
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,25.252499999999998,27.667514000000004,79.0833,36.4503852,summer,clear,1,9,-1.0,-1.8369701987210297e-16
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,26.114151,29.334608000000003,75.5,57.0006252,summer,clear,2,9,-1.0,-1.8369701987210297e-16
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,26.623348999999997,30.792878,74.125,45.2992896,summer,clear,3,9,-1.0,-1.8369701987210297e-16
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,24.743349000000002,27.251714000000007,81.0417,34.351945199999996,summer,mist_cloudy,4,9,-1.0,-1.8369701987210297e-16
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,25.056651000000002,27.375464,73.625,41.4010152,summer,clear,5,9,-1.0,-1.8369701987210297e-16
617,2012-09-08,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,22.980849,24.333986000000003,79.91669999999999,67.80228480000001,summer,mist_cloudy,6,9,-1.0,-1.8369701987210297e-16
618,2012-09-09,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,20.669999999999998,22.209050000000005,54.75,54.1484352,summer,clear,0,9,-1.0,-1.8369701987210297e-16
619,2012-09-10,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,19.416650999999998,21.333163999999996,50.375,62.40157560000001,summer,clear,1,9,-1.0,-1.8369701987210297e-16
620,2012-09-11,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,19.142500000000002,20.583272,52.0,22.203473040000002,summer,clear,2,9,-1.0,-1.8369701987210297e-16
621,2012-09-12,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,1050,6820,7870,20.160849,21.62495,57.7083,31.8012552,summer,clear,3,9,-1.0,-1.8369701987210297e-16
622,2012-09-13,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804,20.7875,22.250828,63.708299999999994,19.95225696,summer,clear,4,9,-1.0,-1.8369701987210297e-16
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,21.766651000000003,23.209478000000004,67.25,25.0517556,summer,clear,5,9,-1.0,-1.8369701987210297e-16
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,20.591651,22.667222000000002,50.1667,59.7020652,summer,clear,6,9,-1.0,-1.8369701987210297e-16
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,19.259999999999998,21.166249999999998,56.99999999999999,21.752211959999997,summer,clear,0,9,-1.0,-1.8369701987210297e-16
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,19.299151000000002,20.5013,73.4583,36.600170399999996,summer,mist_cloudy,1,9,-1.0,-1.8369701987210297e-16
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,21.296651,21.294421999999997,87.25,86.2499844,summer,mist_cloudy,2,9,-1.0,-1.8369701987210297e-16
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,17.9675,19.666663999999997,53.6667,51.90021,summer,clear,3,9,-1.0,-1.8369701987210297e-16
629,2012-09-20,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.118167,939,6781,7720,17.693349,19.124671999999997,61.8333,28.501880399999997,summer,clear,4,9,-1.0,-1.8369701987210297e-16
630,2012-09-21,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,1250,6917,8167,20.160849,21.750086000000003,66.875,37.200034800000005,summer,clear,5,9,-1.0,-1.8369701987210297e-16
631,2012-09-22,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,2512,5883,8395,22.55,24.292208000000002,64.6667,68.4002196,summer,clear,6,9,-1.0,-1.8369701987210297e-16
632,2012-09-23,4,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,16.870849000000003,18.249578,46.7083,53.84982960000001,fall,clear,0,9,-1.0,-1.8369701987210297e-16
633,2012-09-24,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,16.165849,17.165858,49.2917,34.347844800000004,fall,clear,1,9,-1.0,-1.8369701987210297e-16
634,2012-09-25,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,17.85,19.915813999999997,56.99999999999999,57.0006252,fall,clear,2,9,-1.0,-1.8369701987210297e-16
635,2012-09-26,4,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,21.845,23.376458,63.083299999999994,58.94928,fall,clear,3,9,-1.0,-1.8369701987210297e-16
636,2012-09-27,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,22.55,24.126350000000002,69.08330000000001,32.4032904,fall,mist_cloudy,4,9,-1.0,-1.8369701987210297e-16
637,2012-09-28,4,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,21.100849,22.666958,69.0,39.5999748,fall,mist_cloudy,5,9,-1.0,-1.8369701987210297e-16
638,2012-09-29,4,1,9,0,6,0,1,0.5425,0.530296,0.542917,0.227604,2589,5966,8555,17.4975,18.999536,54.2917,54.8980848,fall,clear,6,9,-1.0,-1.8369701987210297e-16
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,16.753349,18.165757999999997,58.3333,32.551869599999996,fall,clear,0,9,-1.0,-1.8369701987210297e-16
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,763,6015,6778,16.479150999999998,17.792,64.9167,21.90197304,fall,mist_cloudy,1,10,-0.8660254037844386,0.5000000000000001
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,19.769151,19.793977999999996,87.16669999999999,25.19937,fall,light_snow_rain,2,10,-0.8660254037844386,0.5000000000000001
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,22.9025,23.542778,79.375,16.05084696,fall,mist_cloudy,3,10,-0.8660254037844386,0.5000000000000001
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,22.9025,24.126350000000002,72.2917,28.3520952,fall,mist_cloudy,4,10,-0.8660254037844386,0.5000000000000001
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,20.905,22.292341999999998,62.74999999999999,25.65162,fall,clear,5,10,-0.8660254037844386,0.5000000000000001
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,18.045848999999997,19.542386,66.41669999999999,64.64763,fall,clear,6,10,-0.8660254037844386,0.5000000000000001
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,11.544151,11.707657999999999,70.8333,34.048274400000004,fall,mist_cloudy,0,10,-0.8660254037844386,0.5000000000000001
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,10.016651,9.582128,70.9583,45.750574799999995,fall,mist_cloudy,1,10,-0.8660254037844386,0.5000000000000001
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,12.993348999999998,12.915392,76.16669999999999,45.90036,fall,mist_cloudy,2,10,-0.8660254037844386,0.5000000000000001
